Tipo Titulo,Vencimento do Titulo,Data Venda,PU,Quantidade,Valor
Tesouro Selic,07/03/2015,27/01/2012,"5060,9","45,2","228752,68"
Tesouro Selic,07/03/2017,30/01/2012,"5063,9","31,6","160019,24"
Tesouro Selic,07/03/2015,30/01/2012,"5062,889285",112,"567043,59"
Tesouro Selic,07/03/2017,28/03/2012,"5149,779122","150,4","774526,77"
Tesouro Selic,07/03/2017,29/03/2012,"5154,189408",186,"958679,22"
Tesouro Selic,07/03/2017,16/04/2013,"5560,868892","446,2","2481259,69"
Tesouro Selic,07/03/2017,22/03/2013,"5536,609515","492,03","2724177,97"
Tesouro Selic,07/03/2017,05/06/2013,"5618,749328","439,62","2470114,57"
Tesouro Selic,07/03/2017,06/06/2013,"5620,429038","404,09","2271159,16"
Tesouro Selic,07/03/2017,07/06/2013,"5622,1189","294,7","1656838,43"
Tesouro Selic,07/03/2017,17/04/2013,"5564,558524","198,72","1105789,06"
Tesouro Selic,07/03/2017,18/04/2013,"5566,068936","251,97","1402482,38"
Tesouro Selic,07/03/2017,28/03/2014,"6036,388815","656,25","3961380,15"
Tesouro Selic,07/03/2017,31/03/2014,"6038,808733","516,66","3120010,91"
Tesouro Selic,07/03/2017,01/04/2014,"6041,228542","730,28","4411788,37"
Tesouro Selic,07/03/2017,02/04/2014,"6043,658939","840,29","5078426,16"
Tesouro Selic,07/03/2017,23/12/2013,"5885,449372","429,51","2527859,35"
Tesouro Selic,07/03/2017,26/12/2013,"5887,638417","618,89","3643800,53"
Tesouro Selic,07/03/2017,27/12/2013,"5892,064047","413,29","2435131,14"
Tesouro Selic,07/03/2017,25/04/2012,"5195,179302",86,"446785,41"
Tesouro Selic,07/03/2017,02/08/2012,"5301,349644","98,5","522182,93"
Tesouro Selic,07/03/2017,03/08/2012,"5300,508409","83,83","444341,61"
Tesouro Selic,07/03/2017,14/05/2012,"5218,628883","82,4","430015,01"
Tesouro Selic,07/03/2017,15/05/2012,"5220,37913",92,"480274,87"
Tesouro Selic,07/03/2017,17/04/2012,"5184,31893","89,8","465551,83"
Tesouro Selic,07/03/2017,18/04/2012,"5186,2",89,"461571,8"
Tesouro Selic,07/03/2017,19/04/2012,"5188,07892","77,8","403632,53"
Tesouro Selic,07/03/2015,12/12/2011,"4989,65","90,8","453060,22"
Tesouro Selic,07/03/2017,12/12/2011,"4989,65",38,"189606,7"
Tesouro Selic,07/03/2017,19/04/2013,"5567,588355","196,14","1092026,77"
Tesouro Selic,07/03/2017,25/03/2013,"5538,119365","342,73","1898079,64"
Tesouro Selic,07/03/2017,26/03/2013,"5539,639385","484,59","2684453,84"
Tesouro Selic,07/03/2017,27/03/2013,"5541,149751","379,63","2103586,67"
Tesouro Selic,07/03/2017,28/03/2013,"5542,668717","243,84","1351524,33"
Tesouro Selic,07/03/2017,10/06/2013,"5623,799962","691,87","3890938,47"
Tesouro Selic,07/03/2017,11/06/2013,"5625,48872","424,21","2386388,56"
Tesouro Selic,07/03/2017,12/06/2013,"5627,179379","828,97","4664762,88"
Tesouro Selic,07/03/2017,03/01/2014,"5900,875873","370,75","2187749,72"
Tesouro Selic,07/03/2017,06/01/2014,"5903,068679","1524,62","8999936,56"
Tesouro Selic,07/03/2017,07/01/2014,"5905,279228","1658,39","9793256,01"
Tesouro Selic,07/03/2017,24/01/2014,"5934,578728","591,59","3510837,42"
Tesouro Selic,07/03/2017,27/01/2014,"5936,899913","335,71","1993076,66"
Tesouro Selic,07/03/2017,08/04/2014,"6053,458515","764,62","4628595,44"
Tesouro Selic,07/03/2017,26/04/2012,"5196,91912","118,2","614275,83"
Tesouro Selic,07/03/2017,27/04/2012,"5198,669403","164,4","854661,24"
Tesouro Selic,07/03/2017,16/07/2012,"5285,629338","167,7","886400,03"
Tesouro Selic,07/03/2017,17/07/2012,"5287,208716","114,27","604169,33"
Tesouro Selic,07/03/2017,18/07/2012,"5288,788977","119,94","634337,34"
Tesouro Selic,07/03/2017,06/08/2012,"5302,099969","99,63","528248,21"
Tesouro Selic,07/03/2017,15/02/2012,"5087,788366","89,4","454848,27"
Tesouro Selic,07/03/2017,30/03/2012,"5156,069637","143,6","740411,59"
Tesouro Selic,07/03/2015,26/12/2011,"5010,179148","138,6","694410,82"
Tesouro Selic,07/03/2017,27/12/2011,"5012,228277","53,4","267652,98"
Tesouro Selic,07/03/2015,27/12/2011,"5012,228539",89,"446088,33"
Tesouro Selic,07/03/2017,28/12/2011,"5014,288815","60,8","304868,75"
Tesouro Selic,07/03/2015,28/12/2011,"5014,289004","134,6","674923,29"
Tesouro Selic,07/03/2017,29/12/2011,"5016,35","65,2","327066,02"
Tesouro Selic,07/03/2017,13/12/2011,"4991,7","56,4","281531,88"
Tesouro Selic,07/03/2017,13/06/2013,"5628,858664","292,99","1649199,29"
Tesouro Selic,07/03/2017,08/11/2012,"5396,468718","119,88","646928,66"
Tesouro Selic,07/03/2017,09/11/2012,"5397,949493",79,426438
Tesouro Selic,07/03/2017,12/11/2012,"5399,419213","175,71","948731,94"
Tesouro Selic,07/03/2017,13/11/2012,"5400,9","71,8","387784,62"
Tesouro Selic,07/03/2017,14/11/2012,"5402,367425","43,9","237163,92"
Tesouro Selic,07/03/2017,16/11/2012,"5403,849156","41,5","224259,73"
Tesouro Selic,07/03/2017,19/11/2012,"5405,329221","165,39","893987,39"
Tesouro Selic,07/03/2017,13/02/2013,"5493,829032","180,21","990042,92"
Tesouro Selic,07/03/2017,15/01/2014,"5918,538686","478,59","2832553,42"
Tesouro Selic,07/03/2017,15/04/2014,"6065,878919","841,67","5105468,3"
Tesouro Selic,07/03/2017,16/04/2014,"6068,358701","549,76","3336140,87"
Tesouro Selic,07/03/2017,17/04/2014,"6070,84911","697,2","4232595,99"
Tesouro Selic,07/03/2017,22/04/2014,"6073,329177","855,04","5192939,37"
Tesouro Selic,07/03/2017,16/01/2014,"5920,749306","493,75","2923369,96"
Tesouro Selic,07/03/2017,29/01/2014,"5941,559009","577,36","3430418,5"
Tesouro Selic,07/03/2017,07/08/2012,"5303,68642","29,53","156617,85"
Tesouro Selic,07/03/2017,10/08/2012,"5308,467986","135,41","718819,64"
Tesouro Selic,07/03/2017,13/08/2012,"5310,058763","136,65","725619,52"
Tesouro Selic,07/03/2017,30/04/2012,"5202,929166","50,4","262227,62"
Tesouro Selic,07/03/2017,02/05/2012,"5204,669574","178,8","930594,91"
Tesouro Selic,07/03/2017,03/05/2012,"5206,418548","49,6","258238,35"
Tesouro Selic,07/03/2017,19/07/2012,"5290,368558","42,11","222777,41"
Tesouro Selic,07/03/2015,13/12/2011,"4991,7","147,2","734778,24"
Tesouro Selic,07/03/2015,14/12/2011,"4993,75","93,8","468413,75"
Tesouro Selic,07/03/2017,14/12/2011,"4993,75","32,6","162796,25"
Tesouro Selic,07/03/2017,24/02/2012,"5097,778651","53,4","272221,37"
Tesouro Selic,07/03/2015,29/12/2011,"5016,35",151,"757468,85"
Tesouro Selic,07/03/2015,02/01/2012,"5018,409385","237,6","1192374,06"
Tesouro Selic,07/03/2017,14/02/2013,"5495,319071","241,2","1325470,95"
Tesouro Selic,07/03/2017,15/02/2013,"5496,809441","237,46","1305272,36"
Tesouro Selic,07/03/2017,18/02/2013,"5498,308972","212,64","1169160,41"
Tesouro Selic,07/03/2017,28/12/2012,"5446,81926","178,6","972801,91"
Tesouro Selic,07/03/2017,02/01/2013,"5448,319607","351,9","1917263,66"
Tesouro Selic,07/03/2017,03/01/2013,"5451,348746","74,18","404381,04"
Tesouro Selic,07/03/2017,04/01/2013,"5452,86941","1428,68","7790405,46"
Tesouro Selic,07/03/2017,07/01/2013,"5454,359363","652,07","3556624,1"
Tesouro Selic,07/03/2017,08/01/2013,"5455,839404","627,6","3424084,8"
Tesouro Selic,07/03/2017,30/12/2013,"5894,249348","506,76","2986969,79"
Tesouro Selic,07/03/2017,02/01/2014,"5896,458851","430,88","2540666,18"
Tesouro Selic,07/03/2017,06/12/2013,"5861,288536","580,03","3399723,18"
Tesouro Selic,07/03/2017,09/12/2013,"5863,488596","630,07","3694408,25"
Tesouro Selic,07/03/2017,10/12/2013,"5865,678325","450,3","2641314,94"
Tesouro Selic,07/03/2017,03/04/2014,"6046,07859","890,06","5381372,7"
Tesouro Selic,07/03/2017,04/04/2014,"6048,499961","651,67","3941625,96"
Tesouro Selic,07/03/2017,07/04/2014,"6050,978671","870,21","5265622,14"
Tesouro Selic,07/03/2017,20/07/2012,"5291,958991","73,4","388429,78"
Tesouro Selic,07/03/2017,23/07/2012,"5291,089247","111,6","590485,55"
Tesouro Selic,07/03/2017,14/08/2012,"5311,659338","127,37","676546,04"
Tesouro Selic,07/03/2017,21/12/2011,"5004,009033","95,2","476381,65"
Tesouro Selic,07/03/2015,21/12/2011,"5004,008869","102,6","513411,3"
Tesouro Selic,07/03/2017,22/12/2011,"5006,067984","50,6","253307,03"
Tesouro Selic,07/03/2017,17/02/2012,"5091,779119","140,8","716922,49"
Tesouro Selic,07/03/2017,03/01/2012,"5022,021383","127,2","638801,11"
Tesouro Selic,07/03/2015,03/01/2012,"5021,107808","349,6","1755379,28"
Tesouro Selic,07/03/2017,27/02/2012,"5099,779183",98,"499778,35"
Tesouro Selic,07/03/2017,02/01/2012,"5018,409183","117,6","590164,91"
Tesouro Selic,07/03/2017,28/02/2012,"5101,768911",147,"749960,02"
Tesouro Selic,07/03/2017,29/02/2012,"5103,779089","140,6","717591,33"
Tesouro Selic,07/03/2017,04/01/2012,"5024,6","358,2","1799811,72"
Tesouro Selic,07/03/2015,04/01/2012,"5024,6","718,4","3609672,64"
Tesouro Selic,07/03/2017,26/02/2013,"5507,279482","444,25","2446608,9"
Tesouro Selic,07/03/2017,28/11/2012,"5415,669475","232,63","1259847,18"
Tesouro Selic,07/03/2017,09/01/2013,"5457,328315","191,31","1044041,47"
Tesouro Selic,07/03/2017,10/01/2013,"5458,809538","353,51","1929743,75"
Tesouro Selic,07/03/2017,11/01/2013,"5460,299994","199,97","1091896,18"
Tesouro Selic,07/03/2017,09/04/2014,"6055,93894","948,74","5745511,5"
Tesouro Selic,07/03/2017,08/05/2014,"6100,768262","618,2","3771494,93"
Tesouro Selic,07/03/2017,09/05/2014,"6103,268678","1042,77","6364305,47"
Tesouro Selic,07/03/2017,08/01/2014,"5907,488614","833,11","4921587,83"
Tesouro Selic,07/03/2017,08/03/2012,"5115,8",355,1816109
Tesouro Selic,07/03/2017,09/03/2012,"5117,809857","3913,6","20029060,65"
Tesouro Selic,07/03/2015,12/01/2012,"5036,988888","219,6","1106122,75"
Tesouro Selic,07/03/2017,12/01/2012,"5036,988472",72,"362663,16"
Tesouro Selic,07/03/2017,05/01/2012,"5026,658905","235,8","1185286,16"
Tesouro Selic,07/03/2015,05/01/2012,"5026,659372","880,2","4424465,57"
Tesouro Selic,07/03/2017,16/02/2012,"5089,788927","173,4","882569,39"
Tesouro Selic,07/03/2017,01/03/2012,"5105,779108","143,6","733189,87"
Tesouro Selic,07/03/2017,02/03/2012,"5107,779485","326,6","1668200,77"
Tesouro Selic,07/03/2017,06/01/2012,"5028,728888",162,"814654,07"
Tesouro Selic,07/03/2015,06/01/2012,"5028,729674","744,4","3743386,36"
Tesouro Selic,07/03/2017,09/01/2012,"5030,788505","69,6","350142,87"
Tesouro Selic,07/03/2017,29/11/2012,"5417,15956","241,1","1306077,16"
Tesouro Selic,07/03/2017,30/11/2012,"5418,629629","253,8","1375248,19"
Tesouro Selic,07/03/2017,03/12/2012,"5420,118896","97,9","530629,63"
Tesouro Selic,07/03/2017,04/12/2012,"5421,6","294,1","1594492,56"
Tesouro Selic,07/03/2017,14/01/2013,"5461,779447","286,87","1566820,66"
Tesouro Selic,07/03/2017,15/01/2013,"5463,26858","89,88","491038,57"
Tesouro Selic,07/03/2017,16/01/2013,"5464,759222","159,4","871082,61"
Tesouro Selic,07/03/2017,17/01/2013,"5466,249135","115,64","632117,04"
Tesouro Selic,07/03/2017,31/10/2012,"5389,099985","69,81","376213,06"
Tesouro Selic,07/03/2017,01/11/2012,"5390,569021","36,8","198372,93"
Tesouro Selic,07/03/2017,05/11/2012,"5392,049763","253,2","1365266,99"
Tesouro Selic,07/03/2017,06/11/2012,"5393,518431","123,43","665721,97"
Tesouro Selic,07/03/2017,07/11/2012,5395,"139,1","750444,5"
Tesouro Selic,07/03/2017,04/12/2013,"5856,908636","600,35","3516195,09"
Tesouro Selic,07/03/2017,05/12/2013,"5859,09991","403,56","2364498,35"
Tesouro Selic,07/03/2017,18/03/2014,"6017,058899","804,59","4841265,41"
Tesouro Selic,07/03/2015,22/12/2011,"5006,068668","168,2","842020,74"
Tesouro Selic,07/03/2017,23/12/2011,"5008,118987","47,4","237384,83"
Tesouro Selic,07/03/2015,23/12/2011,"5008,119069",172,"861396,47"
Tesouro Selic,07/03/2017,26/12/2011,"5010,179132","48,4","242492,66"
Tesouro Selic,07/03/2017,22/02/2012,"5093,778978","101,8","518546,69"
Tesouro Selic,07/03/2017,23/02/2012,"5095,769462","394,6","2010790,62"
Tesouro Selic,07/03/2017,12/03/2012,"5119,679764","1631,8","8354293,43"
Tesouro Selic,07/03/2015,09/01/2012,"5030,789195","293,4","1476033,54"
Tesouro Selic,07/03/2017,15/12/2011,"4995,8","149,6","747371,68"
Tesouro Selic,07/03/2015,15/12/2011,"4995,8","140,4","701410,32"
Tesouro Selic,07/03/2017,16/12/2011,"4997,85","51,8","258888,63"
Tesouro Selic,07/03/2017,05/03/2012,"5109,78896","217,4","1110868,11"
Tesouro Selic,07/03/2017,06/03/2012,"5111,788815","180,6","923189,05"
Tesouro Selic,07/03/2017,05/12/2012,"5423,077819","96,12","521266,23"
Tesouro Selic,07/03/2017,06/12/2012,"5424,557512","73,81","400386,58"
Tesouro Selic,07/03/2017,07/12/2012,"5426,038306","119,04","645915,59"
Tesouro Selic,07/03/2017,18/01/2013,"5467,729401","319,81","1748634,53"
Tesouro Selic,07/03/2017,21/01/2013,"5469,219591","407,62","2229363,28"
Tesouro Selic,07/03/2017,22/01/2013,"5470,709297","210,8","1153225,51"
Tesouro Selic,07/03/2017,23/01/2013,"5472,19989","182,2","997034,81"
Tesouro Selic,07/03/2017,04/10/2012,"5362,359057","107,42","576024,6"
Tesouro Selic,07/03/2017,05/10/2012,"5363,86809","50,11","268783,42"
Tesouro Selic,07/03/2017,08/10/2012,"5365,389145","114,61","614927,24"
Tesouro Selic,07/03/2017,29/05/2012,"5237,868452","50,4","263988,56"
Tesouro Selic,07/03/2017,30/05/2012,"5239,619274","52,4","274556,04"
Tesouro Selic,07/03/2017,13/03/2012,"5124,1","1185,6","6075132,96"
Tesouro Selic,07/03/2017,14/03/2012,"5125,969381","310,6","1592126,08"
Tesouro Selic,07/03/2015,13/01/2012,"5039,059521",376,"1894686,37"
Tesouro Selic,07/03/2017,13/01/2012,"5039,059203","120,6","607710,53"
Tesouro Selic,07/03/2015,31/01/2012,"5064,869051","128,6","651342,15"
Tesouro Selic,07/03/2017,31/01/2012,"5065,877826",23,"116515,18"
Tesouro Selic,07/03/2017,01/02/2012,"5067,869653","69,2","350696,57"
Tesouro Selic,07/03/2015,01/02/2012,"5066,859296","110,8",561408
Tesouro Selic,07/03/2017,07/03/2012,"5113,8","276,4","1413454,32"
Tesouro Selic,07/03/2017,10/01/2012,"5032,858425","90,2","453963,82"
Tesouro Selic,07/03/2015,10/01/2012,"5032,859232","237,2","1193794,2"
Tesouro Selic,07/03/2015,11/01/2012,"5034,919406","390,6","1966639,51"
Tesouro Selic,07/03/2017,11/01/2012,"5034,919077","95,4","480331,27"
Tesouro Selic,07/03/2015,16/12/2011,"4997,85",94,"469797,9"
Tesouro Selic,07/03/2015,19/12/2011,"4999,9","154,6","772984,54"
Tesouro Selic,07/03/2017,19/12/2011,"4999,9","48,4","241995,16"
Tesouro Selic,07/03/2015,20/12/2011,"5001,959127","224,6","1123440,01"
Tesouro Selic,07/03/2017,20/12/2011,"5001,958728","80,2","401157,08"
Tesouro Selic,07/03/2017,01/03/2013,"5511,789121","306,48","1689253,12"
Tesouro Selic,07/03/2017,04/03/2013,"5513,299992","398,81","2198759,16"
Tesouro Selic,07/03/2017,05/03/2013,"5514,819472","792,51","4370549,57"
Tesouro Selic,07/03/2017,06/03/2013,"5516,329147","331,28","1827449,51"
Tesouro Selic,07/03/2017,10/12/2012,"5427,528844","104,7","568262,26"
Tesouro Selic,07/03/2017,11/12/2012,"5429,009429","189,83","1030588,85"
Tesouro Selic,07/03/2017,12/12/2012,"5430,488693","111,44","605173,65"
Tesouro Selic,07/03/2017,24/01/2013,"5473,687148","63,96","350097,02"
Tesouro Selic,07/03/2017,22/06/2012,"5266,379324","94,51","497725,5"
Tesouro Selic,07/03/2017,25/06/2012,"5268,039333",60,"316082,35"
Tesouro Selic,07/03/2017,26/06/2012,"5267,23949","137,5","724245,42"
Tesouro Selic,07/03/2017,27/08/2012,"5323,61948","100,1","532894,3"
Tesouro Selic,07/03/2017,28/08/2012,"5325,218798","96,71","515001,9"
Tesouro Selic,07/03/2017,29/08/2012,"5326,828709","70,29","374422,78"
Tesouro Selic,07/03/2017,02/02/2012,"5069,858101","43,2","219017,86"
Tesouro Selic,07/03/2015,02/02/2012,"5068,85","134,4","681253,44"
Tesouro Selic,07/03/2017,03/02/2012,"5071,85","330,6","1676753,61"
Tesouro Selic,07/03/2017,02/04/2012,"5160,479661","188,8","974298,55"
Tesouro Selic,07/03/2017,03/04/2012,"5162,359271","120,8","623612,99"
Tesouro Selic,07/03/2017,04/04/2012,"5166,779069","146,2","755383,09"
Tesouro Selic,07/03/2017,01/04/2013,"5544,179118","376,12","2085276,64"
Tesouro Selic,07/03/2017,02/04/2013,"5545,699982","748,79","4152564,68"
Tesouro Selic,07/03/2017,03/04/2013,"5547,209552","625,81","3471499,2"
Tesouro Selic,07/03/2017,22/04/2013,"5569,159572","531,92","2962347,35"
Tesouro Selic,07/03/2017,23/04/2013,"5570,729555","812,07","4523822,34"
Tesouro Selic,07/03/2017,24/04/2013,"5572,309364","395,1","2201619,42"
Tesouro Selic,07/03/2017,28/01/2013,"5475,179226","297,78","1630398,86"
Tesouro Selic,07/03/2017,12/03/2013,"5522,339639","1518,61","8386280,19"
Tesouro Selic,07/03/2017,13/12/2012,"5431,978937","87,36","474537,67"
Tesouro Selic,07/03/2017,14/12/2012,"5433,459436","239,01","1298651,13"
Tesouro Selic,07/03/2017,17/12/2012,"5434,949696",165,"896766,69"
Tesouro Selic,07/03/2017,29/01/2013,"5478,187797","104,9","574661,89"
Tesouro Selic,07/03/2017,30/01/2013,"5479,649774","325,39","1783023,23"
Tesouro Selic,07/03/2017,31/05/2012,"5241,369716","190,2","996908,51"
Tesouro Selic,07/03/2017,01/06/2012,"5243,119265","111,6","585132,1"
Tesouro Selic,07/03/2017,27/06/2012,"5268,899823","45,32","238786,53"
Tesouro Selic,07/03/2017,28/06/2012,"5270,568933","54,4","286718,94"
Tesouro Selic,07/03/2017,29/06/2012,"5272,239329","98,4","518788,34"
Tesouro Selic,07/03/2017,30/08/2012,"5328,4286","99,44","529858,93"
Tesouro Selic,07/03/2017,31/08/2012,"5330,028563","75,97","404922,26"
Tesouro Selic,07/03/2017,06/02/2012,"5073,839115","176,4","895025,21"
Tesouro Selic,07/03/2017,07/02/2012,"5075,829011","214,4","1088257,73"
Tesouro Selic,07/03/2017,05/04/2012,"5168,65","79,6","411424,54"
Tesouro Selic,07/03/2017,09/04/2012,"5170,518478","73,6","380550,15"
Tesouro Selic,07/03/2017,04/04/2013,"5548,729116","341,77","1896389,14"
Tesouro Selic,07/03/2017,05/04/2013,"5550,249681","353,05","1959515,64"
Tesouro Selic,07/03/2017,08/04/2013,"5551,759428","496,9","2758669,25"
Tesouro Selic,07/03/2017,25/04/2013,"5573,868806","232,71",1297095
Tesouro Selic,07/03/2017,14/06/2013,"5630,549532","439,21","2472993,65"
Tesouro Selic,07/03/2017,17/06/2013,"5632,239532","809,62","4559973,76"
Tesouro Selic,07/03/2017,18/06/2013,"5633,929159","652,73","3677434,57"
Tesouro Selic,07/03/2017,31/01/2013,"5481,138477","88,39","484477,82"
Tesouro Selic,07/03/2017,01/02/2013,"5482,628895","96,9","531266,73"
Tesouro Selic,07/03/2017,28/02/2013,"5510,278777","150,55","829572,46"
Tesouro Selic,07/03/2017,18/12/2012,"5436,428696","91,3","496345,93"
Tesouro Selic,07/03/2017,19/12/2012,"5437,908618","88,53","481418,04"
Tesouro Selic,07/03/2017,20/12/2012,"5439,389673","263,4","1432735,23"
Tesouro Selic,07/03/2017,04/02/2013,"5484,128879","137,57","754451,6"
Tesouro Selic,07/03/2017,03/09/2012,"5331,527363","26,13","139312,8"
Tesouro Selic,07/03/2017,04/09/2012,"5333,027914","65,2","347713,41"
Tesouro Selic,07/03/2017,03/10/2012,"5360,848928","75,13","402760,57"
Tesouro Selic,07/03/2017,04/06/2012,"5244,779539","78,2","410141,75"
Tesouro Selic,07/03/2017,05/06/2012,"5246,439068","111,6","585502,59"
Tesouro Selic,07/03/2017,02/07/2012,"5273,909408","103,1","543740,05"
Tesouro Selic,07/03/2017,03/07/2012,"5275,578108","57,1","301235,5"
Tesouro Selic,07/03/2017,16/01/2012,"5041,129128","43,6","219793,22"
Tesouro Selic,07/03/2015,16/01/2012,"5041,12933","188,2","948740,53"
Tesouro Selic,07/03/2017,08/02/2012,"5077,818546","104,6","531139,81"
Tesouro Selic,07/03/2017,09/02/2012,"5079,808828","114,4","581130,12"
Tesouro Selic,07/03/2017,15/03/2012,"5127,839521","317,8","1629627,39"
Tesouro Selic,07/03/2017,10/04/2012,"5174,938225","120,6","624097,54"
Tesouro Selic,07/03/2017,11/04/2012,"5176,809297","96,8","501115,13"
Tesouro Selic,07/03/2017,19/06/2013,"5635,619356","462,69","2607544,71"
Tesouro Selic,07/03/2017,20/06/2013,"5637,309314",350,"1973058,25"
Tesouro Selic,07/03/2017,21/06/2013,5639,"633,7","3573434,3"
Tesouro Selic,07/03/2017,26/04/2013,"5575,439372","309,76","1727048,09"
Tesouro Selic,07/03/2017,29/04/2013,"5577,019516","352,01","1963166,63"
Tesouro Selic,07/03/2017,24/06/2013,"5640,689452","944,72","5328872,13"
Tesouro Selic,07/03/2017,25/06/2013,"5642,379222","481,96","2719401,08"
Tesouro Selic,07/03/2017,26/06/2013,"5644,06959","590,45","3332540,88"
Tesouro Selic,07/03/2017,05/02/2013,"5485,61934","391,61","2148223,38"
Tesouro Selic,07/03/2017,27/02/2013,"5508,779027","254,24","1400551,97"
Tesouro Selic,07/03/2017,07/03/2013,"5517,828228","145,6","803395,78"
Tesouro Selic,07/03/2017,08/03/2013,"5519,328784","238,91","1318622,83"
Tesouro Selic,07/03/2017,11/03/2013,"5520,829482","2447,32","13511236,4"
Tesouro Selic,07/03/2017,21/12/2012,"5440,869496","210,11","1143181,08"
Tesouro Selic,07/03/2017,04/07/2012,"5277,248055","66,84","352731,25"
Tesouro Selic,07/03/2017,05/09/2012,"5334,539179","121,11","646066,03"
Tesouro Selic,07/03/2017,06/09/2012,"5336,049134","71,64","382274,55"
Tesouro Selic,07/03/2017,10/09/2012,"5337,548934","87,26","465754,51"
Tesouro Selic,07/03/2017,09/10/2012,"5366,908743","112,54","603991,9"
Tesouro Selic,07/03/2017,10/10/2012,"5368,418761","94,66","508174,51"
Tesouro Selic,07/03/2017,17/01/2012,"5043,2",89,"448844,8"
Tesouro Selic,07/03/2015,17/01/2012,"5043,2",374,"1886156,8"
Tesouro Selic,07/03/2017,18/01/2012,"5045,268805","90,4","456092,29"
Tesouro Selic,07/03/2015,18/01/2012,"5045,268978","164,4","829442,21"
Tesouro Selic,07/03/2017,10/02/2012,"5081,8",129,"655552,2"
Tesouro Selic,07/03/2017,27/06/2013,"5645,75952","412,01","2326109,37"
Tesouro Selic,07/03/2017,11/07/2013,"5662,72854","417,3","2363056,61"
Tesouro Selic,07/03/2017,30/04/2013,"5578,579305","345,12","1925279,28"
